25872:616,302,17,76,654,224,226,542,1102,354
37924:65669,17,302,76,616,654,354,542,226,224
8711:16970,302,76,654,616,17,1102,354,224,226
23711:17439,46374,63989,654,616,17,76,302,354,542
22401:76760,112530,91217,103156,19831,616,76,17,654,302
38645:18857,66226,76,17,654,302,616,1102,226,354
40610:11924,17,616,76,654,302,354,542,226,224
17620:83631,28191,59583,654,302,76,616,17,1102,542
31113:28648,118363,118931,13623,69704,654,76,616,17,302
41462:99389,85145,70154,111029,15111,654,17,302,76,616
22533:616,302,17,76,654,224,226,542,1102,354
29869:99988,45021,17,76,654,616,302,354,224,226
25677:4308,31356,11577,2260,2856,654,302,76,17,616
21354:44514,92082,59999,106908,45187,17,616,302,76,654
40480:52191,13,82201,12094,106475,302,17,654,616,76
39432:68426,76957,47452,47267,302,654,76,616,17,224
29214:22477,112039,106848,25178,106642,302,76,616,17,654
26332:68107,616,17,76,654,302,354,542,226,224
21551:80127,24060,100084,100977,76,654,616,17,302,542
32817:378,20167,858,11535,63567,616,654,17,76,302
5307:616,302,17,76,654,224,226,542,1102,354
39105:6751,34509,654,17,302,76,616,1102,542,224
34717:616,302,17,76,654,224,226,542,1102,354
2491:2319,17,76,654,302,616,1102,354,542,224
20438:7212,40800,26165,76265,2775,101976,41476,1626,71872,654
42184:616,302,17,76,654,224,226,542,1102,354
46180:616,302,17,76,654,224,226,542,1102,354
37272:28098,225,36541,12090,15207,654,302,17,76,616
31508:48716,302,76,654,616,17,1102,354,224,226
21945:69230,75178,47458,14117,28936,61371,616,17,654,76
41399:13445,1239,34115,52600,33429,302,616,17,654,76
11990:43355,20508,64084,82396,16238,616,17,654,76,302
41465:98072,6304,109292,81553,116721,76,654,616,17,302
37666:38694,47228,65516,75528,302,616,76,654,17,226
30854:15991,19030,74315,76,302,17,654,616,354,226
20440:993,10692,654,76,302,616,17,542,226,224
3934:6823,31149,102873,33373,115001,616,17,76,654,302
2362:616,302,17,76,654,224,226,542,1102,354
30527:866,3502,45770,20322,15318,302,654,76,17,616
36488:103489,85169,38653,82536,106001,76,17,616,654,302
37143:17,1890,21555,25911,8964,616,654,76,302,226
38715:616,302,17,76,654,224,226,542,1102,354
14087:16147,3543,353,27874,8794,17,76,302,654,616
21423:87400,17,616,76,654,302,354,542,226,224
33868:57825,17,616,654,302,76,224,354,226,542
6031:25915,21816,80208,113892,17,76,302,654,616,226
10747:93815,75779,42599,39078,73420,59119,616,302,76,654
31445:616,302,17,76,654,224,226,542,1102,354
6948:36229,58871,14610,102171,64933,654,302,76,616,17
39567:3645,35498,77550,56352,31644,76,654,302,616,17
34917:654,17,302,76,616,226,224,542,1102,354
31118:1145,120070,116898,119478,115010,302,654,76,616,17
4001:4259,302,76,654,616,17,1102,224,226,354
22800:76,17191,22353,29221,20325,17,616,302,654,226
41337:25636,26518,302,76,654,616,17,542,224,226
39896:24933,16965,669,11072,8322,654,302,17,616,76
28892:24261,616,17,76,654,302,354,542,226,224
24962:56944,14474,20032,15204,1330,654,616,76,302,17
23587:31973,17,76,654,302,616,542,1102,224,226
29417:65139,66072,26741,80636,78944,654,616,17,76,302
4789:4616,76357,76183,11822,76594,616,654,17,76,302
11863:14117,47458,28936,98448,61371,616,17,654,76,302
30989:47567,97847,654,76,302,616,17,1102,224,226
45989:56944,20032,14474,12366,15204,302,76,616,654,17
15466:83148,1030,57214,24170,6908,616,76,17,302,654
38391:15556,3864,13419,9003,1930,616,654,302,17,76
14615:65355,96868,802,16947,26496,616,17,654,76,302
41077:89503,96264,11573,91079,4204,302,76,17,616,654
11864:1478,27052,9906,94,35154,302,616,654,76,17
44418:107349,42330,10486,654,76,17,302,616,354,224
26995:76334,102415,76782,70366,103901,654,76,17,616,302
32628:350,109898,79470,51557,111653,654,616,302,17,76
25947:86779,17,616,76,654,302,354,542,226,224
40750:59514,88327,654,76,616,17,302,1102,542,226
32104:50091,302,76,654,616,17,1102,354,224,226
11799:42640,35582,42756,55944,10039,76,654,17,302,616
11996:61657,8725,103566,5495,49866,302,616,76,17,654
8263:39003,110137,8476,91897,654,76,302,17,616,226
34594:8168,112114,61100,61348,73175,9003,1930,3864,13419,654
40489:42640,35582,42756,55944,10039,76,654,17,302,616
17499:21279,654,616,17,76,302,224,354,226,542
11211:93483,654,76,302,616,17,354,224,542,1102
38983:616,302,17,76,654,224,226,542,1102,354
1779:99455,118819,1674,73942,117015,302,17,654,76,616
43372:76,616,17,302,654,1102,224,354,226,542
15600:83988,17,76,654,302,616,1102,354,542,224
39049:58540,72455,9210,7741,3207,17,302,654,76,616
601:51329,31717,654,76,616,17,302,1102,224,354
15666:616,302,17,76,654,224,226,542,1102,354
26146:39380,29007,654,76,302,17,616,226,542,224
8134:1913,12832,31633,8331,2848,302,616,654,17,76
40229:616,302,17,76,654,224,226,542,1102,354
15470:6475,51158,17,76,616,302,654,354,1102,224
36561:100978,70117,33098,106027,106453,54754,81308,10595,654,616
35251:36672,616,76,17,302,654,354,542,1102,226
27195:49917,46039,302,17,616,654,76,224,1102,226
40688:26878,15841,29303,2618,23802,616,76,17,654,302
22479:24990,5577,81331,14617,97,76,616,302,17,654
4991:24933,16965,669,11072,8322,654,302,17,616,76
16192:19244,63098,654,17,302,76,616,226,1102,224
25755:47784,17,616,76,654,302,354,542,226,224
40427:82528,71113,69106,302,17,76,654,616,224,542
29423:616,302,17,76,654,224,226,542,1102,354
39052:2933,21019,50218,83750,925,17,616,654,76,302
4075:95901,17,76,654,302,616,1102,354,542,224
24642:6462,24156,2934,27015,398,17,654,616,76,302
20319:14195,44,30029,24309,5403,76,616,17,302,654
41410:73797,17,76,654,302,616,1102,354,542,224
16062:616,302,17,76,654,224,226,542,1102,354
14752:17125,17,76,654,302,616,1102,354,542,224
11150:47612,14787,93202,6120,94596,19681,25145,911,654,302
25822:24933,16965,669,11072,8322,654,302,17,616,76
6958:6994,59255,9909,29059,5604,654,76,616,17,302
13770:32797,81797,119507,350,37251,51557,654,616,302,17
13050:11924,17,616,76,654,302,354,542,226,224
21631:616,302,17,76,654,224,226,542,1102,354
38661:36155,48335,651,49159,6503,654,616,302,76,17
9514:62652,36401,97268,30289,9961,302,616,17,76,654
41871:8882,17,616,76,654,302,354,542,226,224
15671:18457,17,302,76,616,654,354,542,226,224
20322:56219,107413,616,76,17,302,654,224,542,354
37876:80222,17,302,76,616,654,354,542,226,224
15541:24933,16965,669,11072,8322,654,302,17,616,76
8336:616,302,17,76,654,224,226,542,1102,354
21960:27271,302,76,654,616,17,1102,224,226,354
38466:96,26252,26504,56070,97147,654,76,17,302,616
33554:40442,80135,40458,24450,79398,17,616,302,654,76
26349:14277,17,302,76,616,654,354,542,226,224
3686:15499,34246,11488,10262,2675,41970,654,76,302,616
40563:97729,21163,116737,98125,99575,654,616,17,302,76
31000:43424,47600,97461,76,654,17,616,302,354,1102
7617:7760,28979,17,302,616,76,654,542,226,224
1591:35798,13419,1930,9003,3864,15556,17,76,302,616
37878:16679,40159,26295,30,29910,17,302,654,76,616
19:59083,19480,616,76,302,17,654,1102,354,226
14822:23746,8808,1033,8115,8205,76,654,302,17,616
13447:5477,654,17,76,616,302,226,542,224,1102
40040:76759,32780,3368,67604,80374,76,17,616,302,654
25172:20373,616,17,76,654,302,354,542,226,224
48621:616,76,302,17,654,224,1102,226,542,354
40368:24933,16965,669,11072,8322,654,302,17,616,76
21570:85581,123183,96537,28223,92755,616,17,654,76,302
31985:74002,17,616,76,654,302,354,542,226,224
44758:654,17,302,76,616,226,224,542,1102,354
31789:50904,616,17,76,654,302,354,542,226,1102
12532:93074,5282,654,76,302,616,17,1102,224,226
29104:38690,12597,1617,3440,69,654,76,17,302,616
21637:28357,17,302,76,616,654,354,542,226,224
41025:5623,22628,16165,53241,6294,302,76,17,616,654
22030:83854,616,17,76,654,302,354,542,226,224
3166:112545,66521,110858,119960,17,76,654,302,616,542
9389:18077,63225,95029,45970,72606,616,654,76,17,302
4149:616,302,17,76,654,224,226,542,1102,354
36375:101670,31572,53859,35287,17,76,616,302,654,542
42270:866,3502,45770,20322,15318,302,654,76,17,616
23865:32507,10844,654,76,302,17,616,1102,224,542
41681:302,76,17,654,616,1102,226,354,224,542
47511:122038,70983,96769,654,616,302,76,17,1102,542
31791:4308,31356,11577,2260,2856,654,302,76,17,616
50852:76011,3969,71831,97998,4358,76,302,17,616,654
41813:57603,31665,2663,654,302,76,616,17,354,542
34936:80234,90412,654,17,302,76,616,1102,224,542
23277:24094,94658,30646,14081,56733,17,76,616,654,302
26290:68689,51178,35781,1050,17781,17,616,654,76,302
39652:81446,119350,9207,9429,90188,302,17,654,76,616
46988:1302,2063,7202,30708,2829,616,17,76,302,654
16858:36803,86889,18015,75773,20265,17,616,654,76,302
40307:866,3502,45770,20322,15318,302,654,76,17,616
17448:69325,97351,1930,13419,9003,3864,15556,302,616,654
7230:115919,115968,115501,2848,122846,654,302,76,616,17
28321:41664,47781,109217,98799,41479,120346,112954,17,302,616
18365:31004,302,76,17,616,654,1102,224,354,226
15025:56570,86547,6914,18028,54594,25523,302,616,654,76
38736:104871,17426,117094,17,654,616,302,76,224,226
16859:23267,114572,101934,13419,24481,1930,3864,616,17,302
34741:50023,616,17,76,654,302,354,542,226,224
13781:302,76,17,654,616,354,1102,224,542,226
43518:302,76,17,654,616,1102,224,354,542,226
32580:74425,2869,98042,95800,652,17,302,654,76,616
43977:1682,14474,20032,15204,48320,302,654,17,76,616
22493:16272,685,15850,61,15447,302,76,17,616,654
41816:48933,39753,31378,15639,2703,17,616,76,654,302
34742:6082,616,17,302,654,76,542,354,1102,224
5529:616,302,17,76,654,224,226,542,1102,354
26162:48646,74878,74832,45158,35788,302,616,654,76,17
10573:117055,116647,47188,533,57695,76,616,302,654,17
5202:1876,120972,83741,76,654,17,616,302,354,224
27341:116954,101043,115606,109261,95791,654,76,302,616,17
21774:11048,36612,79885,65956,2031,17,654,302,616,76
32123:52705,121653,109194,63811,79674,654,76,302,616,17
39983:616,302,17,76,654,224,226,542,1102,354
34350:37977,59062,17,616,76,654,302,1102,224,354
40507:262,57407,1851,15420,46972,654,616,76,302,17
40638:103576,17,616,76,654,302,354,542,226,224
39394:616,302,17,76,654,224,226,542,1102,354
22102:114325,660,97285,22487,110241,76,17,302,654,616
31010:47623,99708,79176,22539,70989,616,654,76,17,302
38739:19166,80411,79242,9289,68338,302,76,17,654,616
21447:5555,89155,6872,62353,17,654,76,616,302,542
22037:87432,66518,105216,29065,108998,76,17,302,654,616
27932:616,302,17,76,654,224,226,542,1102,354
13784:12366,20032,15204,14474,56944,654,76,616,302,17
30290:119142,51354,76243,119338,200,302,654,76,17,616
35989:11973,91476,16301,109846,11413,25379,17,302,76,654
31273:120409,66939,302,17,76,654,616,1102,226,542
38216:11623,8227,30931,616,76,302,654,17,542,226
37692:123116,110862,112208,116847,3088,654,616,17,76,302
30487:24259,81836,3548,63478,51551,616,302,654,76,17
29046:28516,23565,87165,87334,95378,24509,654,17,302,76
45159:55480,616,17,76,654,302,354,542,226,1102
22431:542,34609,29833,20367,29539,302,17,654,76,616
35859:8384,302,76,654,616,17,1102,224,226,354
10707:17706,10682,22170,94152,40357,17,76,616,654,302
31274:61657,8725,103566,5495,49866,302,616,76,17,654
31405:39934,654,76,302,616,17,1102,226,542,224
39003:27407,91507,40221,114285,102937,76,17,616,302,654
10249:3653,29325,9294,38438,71197,82137,302,654,76,17
27803:119910,40579,17,76,654,302,616,542,1102,226
27148:103113,26904,654,616,76,302,17,1102,542,224
4223:67812,76076,79657,114474,2092,302,654,616,76,17
39528:102004,616,17,76,654,302,354,542,226,224
38480:76092,500,61735,12227,13288,616,17,302,76,654
41493:669,17,76,654,302,616,1102,354,542,224
13525:58928,39466,114252,17,654,302,76,616,354,224
39594:56150,8000,4054,9258,568,616,17,76,654,302
15490:78002,616,17,76,654,302,354,542,226,224
949:31189,22114,34453,1790,96168,654,616,76,17,302
40642:1357,123257,121999,103961,120928,616,302,654,76,17
36385:60059,302,17,654,616,76,224,226,354,1102
39005:89870,67153,302,76,654,616,17,226,542,224
26036:78214,73374,67695,69609,11518,302,654,17,76,616
14508:5860,42931,82886,44119,60058,302,654,76,17,616
2260:23423,654,76,302,616,17,1102,226,542,224
40512:70935,23129,18062,11912,31229,654,302,76,616,17
40905:120476,99906,4686,110593,103108,76,302,654,616,17
13723:76,616,17,654,302,226,1102,354,224,542
40316:19859,8627,49870,41051,23994,302,654,76,616,17
41888:93592,75131,17,302,76,654,616,354,542,226
21714:12720,109540,91264,84727,80132,654,302,17,616,76
14640:74193,17,76,654,302,616,1102,354,542,224
40120:101406,45570,23591,35612,40625,17,654,616,76,302
38679:77378,98125,116737,99575,21163,654,616,17,76,302
40055:2703,15639,31378,48933,39753,302,654,76,17,616
29837:44949,67702,38004,19232,3543,18400,27874,76,616,17
47653:616,302,17,76,654,224,226,542,1102,354
41300:80257,7817,83100,112426,66151,76,302,17,616,654
37501:6263,111464,68693,107334,24481,302,76,654,616,17
1083:10849,14762,22365,40852,1034,654,76,302,616,17
19030:70,36000,8183,71786,55430,76,17,654,302,616
4424:1577,46978,83937,47755,14602,302,654,17,616,76
15297:60884,17,76,654,616,302,354,542,224,1102
27480:63767,9564,120156,106897,17,76,654,302,616,224
34227:50402,34576,83696,61058,77218,119259,616,76,17,302
39074:10525,34318,30297,1847,72110,17,654,616,76,302
24664:55875,616,17,76,654,302,354,542,226,224
39926:66553,6199,35707,67490,38143,726,48660,5723,78622,1941
25778:78187,17,302,76,616,654,354,542,226,224
40712:99642,654,76,302,616,17,1102,226,542,224
45101:48051,17,76,616,302,654,354,224,226,542
39730:224,40608,11474,2914,79030,76,17,616,302,654
41302:76,17191,22353,29221,20325,17,616,302,654,226
10779:29,8837,13186,4864,54151,654,616,76,17,302
38813:93551,616,17,76,654,302,354,542,226,1102
40647:36226,17,76,654,302,616,1102,354,542,224
8552:811,22178,654,17,302,76,616,1102,542,224
41237:64191,616,17,76,654,302,354,542,226,224
39927:72416,106434,20194,4883,654,616,76,17,302,1102
20932:70489,616,17,76,654,302,354,542,226,224
28858:29049,45415,616,76,654,302,17,226,542,224
38945:26381,17,76,654,302,616,1102,354,542,224
38028:103164,68806,13166,112244,654,17,616,76,302,542
39731:11048,36612,65956,79885,2031,616,76,654,302,17
37308:20209,7624,12992,2816,8426,52514,17,616,76,654
37570:4446,24333,24775,21044,30169,95581,302,616,654,76
28793:15065,38496,616,654,302,17,76,224,542,226
26173:616,302,17,654,76,542,226,224,354,1102
26632:36555,70232,654,17,302,76,616,1102,542,224
31348:616,302,17,76,654,224,226,542,1102,354
38684:866,3502,45770,20322,15318,302,654,76,17,616
5148:24933,16965,669,11072,8322,654,302,17,616,76
37767:115174,16964,654,76,616,17,302,1102,542,226
16021:74507,81549,17,302,76,654,616,354,542,226
28401:36056,17,76,654,302,616,1102,354,542,224
38685:1119,22996,32846,27487,11173,17,616,76,654,302
47659:87238,55528,63627,69035,36057,27858,105719,302,654,616
42157:24599,17,76,654,302,616,1102,354,542,224
28861:8037,97697,92147,48754,94440,112829,654,302,17,616
39865:616,302,17,76,654,224,226,542,1102,354
17792:21758,65036,41577,34298,19022,21217,76,616,302,17
9474:73026,5078,46177,76,17,302,654,616,354,1102
40259:89412,1279,108091,302,654,616,76,17,1102,542
15631:17,76,616,302,654,542,1102,226,224,354
41176:26504,96,26252,97147,56070,654,302,17,616,76
39932:9238,17,76,654,302,616,1102,354,542,224
23099:302,76,654,17,616,354,224,1102,542,226
29387:71615,19291,31198,30526,23108,27463,7,302,76,17
40129:4416,108484,78461,654,302,616,76,17,542,1102
22575:10597,654,76,302,616,17,1102,226,542,224
31352:10143,616,17,76,654,302,354,542,226,224
47858:33642,35521,654,76,616,17,302,1102,542,226
35086:31225,63964,60900,17,76,302,654,616,542,226
18187:29073,60354,56619,40360,32370,51264,616,302,76,654
37313:616,302,17,76,654,224,226,542,1102,354
15043:73817,65552,4813,44852,88060,302,654,76,616,17
34628:64481,616,302,654,17,76,354,226,224,1102
27292:56269,29294,46849,38315,19634,45333,23346,91669,99370,654
17074:13696,86900,95682,37082,102939,76,616,654,302,17
30698:378,20167,64982,858,11535,17,616,654,302,76
3319:33396,82198,85605,114883,3003,654,17,616,302,76
26768:64427,69774,44349,13895,119682,302,76,616,654,17
43078:61583,25093,55717,78152,60939,17,616,76,654,302
31288:115919,115968,115193,2848,122846,302,654,76,616,17
15306:866,3502,45770,20322,15318,302,654,76,17,616
40196:24933,16965,669,11072,8322,654,302,17,616,76
36790:58617,17,76,654,302,616,1102,354,542,224
43537:101318,87952,81907,99380,20757,616,302,654,76,17
19433:110378,53094,97373,81957,116768,654,302,616,76,17
40262:48933,39753,31378,15639,2703,17,616,76,654,302
25852:24990,5577,81331,14617,97,76,616,302,17,654
8822:61657,8725,103566,5495,49866,302,616,76,17,654
2076:104101,302,76,654,616,17,1102,354,224,226
37708:616,302,17,76,654,224,226,542,1102,354
40852:34647,302,76,654,616,17,1102,354,224,226
45437:77975,616,17,76,654,302,354,542,226,1102
4696:58621,302,76,654,616,17,1102,224,226,354
31158:4308,31356,11577,2260,2856,654,302,76,17,616
15176:40531,116517,89714,3246,18842,76,17,302,654,616
46551:2897,47771,42858,44574,63042,302,654,17,76,616
31355:44249,10038,616,654,302,17,76,224,542,226
29914:13151,616,17,76,654,302,354,542,226,224
25853:17395,93631,302,654,76,17,616,354,542,226
26115:3864,15556,13419,1930,9003,17,654,302,76,616
24805:123270,6157,21592,98572,105365,76,302,654,616,17
17731:24547,83875,654,616,302,76,17,542,224,226
41901:3883,17,616,76,654,302,354,542,226,224
32076:52490,17,76,654,302,616,1102,354,542,224
37054:12721,12366,15204,20032,56944,14474,302,654,76,616
25854:2318,19712,595,2582,14748,302,76,654,616,17
21531:24933,16965,669,11072,8322,654,302,17,616,76
38037:51343,57802,302,76,654,616,17,542,224,226
41181:616,302,17,76,654,224,226,542,1102,354
19763:302,76,616,654,17,1102,224,226,354,542
3126:11009,23571,891,16337,11069,654,302,76,17,616
41509:616,302,17,76,654,224,226,542,1102,354
25069:80338,101090,94738,99749,90650,79337,654,616,17,76
